Date,Time,Call Volume,AHT
06-05-2020,16:30,1011,397
06-05-2020,17:00,677,392
06-05-2020,17:30,687,396
06-05-2020,18:00,653,400
06-05-2020,18:30,696,399
06-05-2020,19:00,643,383
06-05-2020,19:30,702,400
06-05-2020,20:00,635,393
06-05-2020,20:30,678,396
06-05-2020,21:00,677,388
06-05-2020,21:30,682,398
06-05-2020,22:00,680,387
06-05-2020,22:30,682,392
06-05-2020,23:00,672,394
06-05-2020,23:30,716,398
07-05-2020,00:00,651,347
07-05-2020,00:30,693,354
07-05-2020,01:00,686,341
07-05-2020,01:30,725,355
07-05-2020,02:00,706,339
07-05-2020,02:30,657,342
07-05-2020,03:00,657,351
07-05-2020,03:30,656,347
07-05-2020,04:00,638,349
07-05-2020,04:30,664,338
07-05-2020,05:00,735,353
07-05-2020,05:30,648,341
07-05-2020,06:00,685,356
07-05-2020,06:30,645,340
07-05-2020,07:00,646,347
07-05-2020,07:30,666,346
07-05-2020,08:00,697,354
07-05-2020,08:30,647,339
07-05-2020,09:00,669,353
07-05-2020,09:30,647,340
07-05-2020,10:00,1016,337
07-05-2020,10:30,1006,356
07-05-2020,11:00,1019,348
07-05-2020,11:30,970,350
07-05-2020,12:00,1026,351
07-05-2020,12:30,993,349
07-05-2020,13:00,1030,340
07-05-2020,13:30,1048,356
07-05-2020,14:00,996,351
07-05-2020,14:30,1018,353
07-05-2020,15:00,979,355
07-05-2020,15:30,1018,347
07-05-2020,16:00,1056,355
07-05-2020,16:30,1024,350
07-05-2020,17:00,714,355
07-05-2020,17:30,680,350
07-05-2020,18:00,655,354
07-05-2020,18:30,655,349
07-05-2020,19:00,647,344
07-05-2020,19:30,663,356
07-05-2020,20:00,664,355
07-05-2020,20:30,683,341
07-05-2020,21:00,671,337
07-05-2020,21:30,652,355
07-05-2020,22:00,661,342
07-05-2020,22:30,682,347
07-05-2020,23:00,673,337
07-05-2020,23:30,690,348
08-05-2020,00:00,677,439
08-05-2020,00:30,671,446
08-05-2020,01:00,681,453
08-05-2020,01:30,684,447
08-05-2020,02:00,686,450
08-05-2020,02:30,678,450
08-05-2020,03:00,657,450
08-05-2020,03:30,703,451
08-05-2020,04:00,677,441
08-05-2020,04:30,627,451
08-05-2020,05:00,608,453
08-05-2020,05:30,723,446
08-05-2020,06:00,667,455
08-05-2020,06:30,638,448
08-05-2020,07:00,681,441
08-05-2020,07:30,702,445
08-05-2020,08:00,664,446
08-05-2020,08:30,718,438
08-05-2020,09:00,692,439
08-05-2020,09:30,703,439
08-05-2020,10:00,1033,441
08-05-2020,10:30,1023,443
08-05-2020,11:00,1014,457
08-05-2020,11:30,1051,456
08-05-2020,12:00,997,456
08-05-2020,12:30,998,457
08-05-2020,13:00,1057,446
08-05-2020,13:30,953,438
08-05-2020,14:00,942,452
08-05-2020,14:30,1015,449
08-05-2020,15:00,1005,454
08-05-2020,15:30,969,448
08-05-2020,16:00,1011,440
08-05-2020,16:30,1052,451
08-05-2020,17:00,679,454
08-05-2020,17:30,664,444
08-05-2020,18:00,659,450
08-05-2020,18:30,638,447
08-05-2020,19:00,723,455
08-05-2020,19:30,686,443
08-05-2020,20:00,681,440
08-05-2020,20:30,707,442
08-05-2020,21:00,705,451
08-05-2020,21:30,673,453
08-05-2020,22:00,698,449
08-05-2020,22:30,666,449
08-05-2020,23:00,742,451
08-05-2020,23:30,638,444
09-05-2020,00:00,281,321
09-05-2020,00:30,301,318
09-05-2020,01:00,295,325
09-05-2020,01:30,328,320
09-05-2020,02:00,283,328
09-05-2020,02:30,327,326
09-05-2020,03:00,319,316
09-05-2020,03:30,318,318
09-05-2020,04:00,313,326
09-05-2020,04:30,340,316
09-05-2020,05:00,303,310
09-05-2020,05:30,312,328
09-05-2020,06:00,323,313
09-05-2020,06:30,307,316
09-05-2020,07:00,307,323
09-05-2020,07:30,295,313
09-05-2020,08:00,314,328
09-05-2020,08:30,314,318
09-05-2020,09:00,272,313
09-05-2020,09:30,331,318
09-05-2020,10:00,357,311
09-05-2020,10:30,338,312
09-05-2020,11:00,332,321
09-05-2020,11:30,360,313
09-05-2020,12:00,368,322
09-05-2020,12:30,376,319
09-05-2020,13:00,398,324
09-05-2020,13:30,357,320
09-05-2020,14:00,365,324
09-05-2020,14:30,373,326
09-05-2020,15:00,356,322
09-05-2020,15:30,359,315
09-05-2020,16:00,352,312
09-05-2020,16:30,398,328
09-05-2020,17:00,305,312
09-05-2020,17:30,313,323
09-05-2020,18:00,314,318
09-05-2020,18:30,328,323
09-05-2020,19:00,295,324
09-05-2020,19:30,284,324
09-05-2020,20:00,329,328
09-05-2020,20:30,300,318
09-05-2020,21:00,293,323
09-05-2020,21:30,321,327
09-05-2020,22:00,328,325
09-05-2020,22:30,325,317
09-05-2020,23:00,311,329
09-05-2020,23:30,330,322
10-05-2020,00:00,350,445
10-05-2020,00:30,337,444
10-05-2020,01:00,323,442
10-05-2020,01:30,359,448
10-05-2020,02:00,336,444
10-05-2020,02:30,331,436
10-05-2020,03:00,327,438
10-05-2020,03:30,342,454
10-05-2020,04:00,347,449
10-05-2020,04:30,330,447
10-05-2020,05:00,311,441
10-05-2020,05:30,350,440
10-05-2020,06:00,331,448
10-05-2020,06:30,313,438
10-05-2020,07:00,339,446
10-05-2020,07:30,354,450
10-05-2020,08:00,317,439
10-05-2020,08:30,334,439
10-05-2020,09:00,318,455
10-05-2020,09:30,344,443
10-05-2020,10:00,387,439
10-05-2020,10:30,433,452
10-05-2020,11:00,413,436
10-05-2020,11:30,414,448
10-05-2020,12:00,396,444
10-05-2020,12:30,387,447
10-05-2020,13:00,382,442
10-05-2020,13:30,416,455
10-05-2020,14:00,391,454
10-05-2020,14:30,383,454
10-05-2020,15:00,415,438
10-05-2020,15:30,388,438
10-05-2020,16:00,403,439
10-05-2020,16:30,415,438
10-05-2020,17:00,337,450
10-05-2020,17:30,349,440
10-05-2020,18:00,326,443
10-05-2020,18:30,334,445
10-05-2020,19:00,328,436
10-05-2020,19:30,339,436
10-05-2020,20:00,340,437
10-05-2020,20:30,330,453
10-05-2020,21:00,335,450
10-05-2020,21:30,345,444
10-05-2020,22:00,333,443
10-05-2020,22:30,329,438
10-05-2020,23:00,346,453
10-05-2020,23:30,315,442
11-05-2020,00:00,662,451
11-05-2020,00:30,690,455
11-05-2020,01:00,693,455
11-05-2020,01:30,676,466
11-05-2020,02:00,668,465
11-05-2020,02:30,690,467
11-05-2020,03:00,636,459
11-05-2020,03:30,678,468
11-05-2020,04:00,661,467
11-05-2020,04:30,650,462
11-05-2020,05:00,659,451
11-05-2020,05:30,660,453
11-05-2020,06:00,655,467
11-05-2020,06:30,685,464
11-05-2020,07:00,644,456
11-05-2020,07:30,681,465
11-05-2020,08:00,725,463
11-05-2020,08:30,621,454
11-05-2020,09:00,694,467
11-05-2020,09:30,637,459
11-05-2020,10:00,1046,465
11-05-2020,10:30,993,470
11-05-2020,11:00,1024,470
11-05-2020,11:30,927,459
11-05-2020,12:00,1020,454
11-05-2020,12:30,993,465
11-05-2020,13:00,1040,464
11-05-2020,13:30,992,453
11-05-2020,14:00,1009,468
11-05-2020,14:30,1058,453
11-05-2020,15:00,1002,452
11-05-2020,15:30,1002,466
11-05-2020,16:00,983,451
11-05-2020,16:30,1041,458
11-05-2020,17:00,662,464
11-05-2020,17:30,644,456
11-05-2020,18:00,685,467
11-05-2020,18:30,703,453
11-05-2020,19:00,662,452
11-05-2020,19:30,670,463
11-05-2020,20:00,693,461
11-05-2020,20:30,654,460
11-05-2020,21:00,677,452
11-05-2020,21:30,650,453
11-05-2020,22:00,654,470
11-05-2020,22:30,686,462
11-05-2020,23:00,660,461
11-05-2020,23:30,703,465
12-05-2020,00:00,605,431
12-05-2020,00:30,619,431
12-05-2020,01:00,598,434
12-05-2020,01:30,633,424
12-05-2020,02:00,607,423
12-05-2020,02:30,658,430
12-05-2020,03:00,614,428
12-05-2020,03:30,615,432
12-05-2020,04:00,633,421
12-05-2020,04:30,624,424
12-05-2020,05:00,627,424
12-05-2020,05:30,685,425
12-05-2020,06:00,621,434
12-05-2020,06:30,633,421
12-05-2020,07:00,582,423
12-05-2020,07:30,632,431
12-05-2020,08:00,646,434
12-05-2020,08:30,604,428
12-05-2020,09:00,666,426
12-05-2020,09:30,633,435
12-05-2020,10:00,965,438
12-05-2020,10:30,973,427
12-05-2020,11:00,932,420
12-05-2020,11:30,989,432
12-05-2020,12:00,970,436
12-05-2020,12:30,920,423
12-05-2020,13:00,959,423
12-05-2020,13:30,967,429
12-05-2020,14:00,948,419
12-05-2020,14:30,881,438
12-05-2020,15:00,989,432
12-05-2020,15:30,959,431
12-05-2020,16:00,931,433
12-05-2020,16:30,966,428
12-05-2020,17:00,612,431
12-05-2020,17:30,608,421
12-05-2020,18:00,627,434
12-05-2020,18:30,589,426
12-05-2020,19:00,633,434
12-05-2020,19:30,617,428
12-05-2020,20:00,680,435
12-05-2020,20:30,642,438
12-05-2020,21:00,607,438
12-05-2020,21:30,617,422
12-05-2020,22:00,626,422
12-05-2020,22:30,633,429
12-05-2020,23:00,614,423
12-05-2020,23:30,642,427
13-05-2020,00:00,672,454
13-05-2020,00:30,664,462
13-05-2020,01:00,688,447
13-05-2020,01:30,653,451
13-05-2020,02:00,697,444
13-05-2020,02:30,645,452
13-05-2020,03:00,629,449
13-05-2020,03:30,670,458
13-05-2020,04:00,686,458
13-05-2020,04:30,685,449
13-05-2020,05:00,701,443
13-05-2020,05:30,678,458
13-05-2020,06:00,629,459
13-05-2020,06:30,678,447
13-05-2020,07:00,645,459
13-05-2020,07:30,680,459
13-05-2020,08:00,671,462
13-05-2020,08:30,678,460
13-05-2020,09:00,675,462
13-05-2020,09:30,678,452
13-05-2020,10:00,1013,454
13-05-2020,10:30,994,450
13-05-2020,11:00,1005,460
13-05-2020,11:30,1061,452
13-05-2020,12:00,971,459
13-05-2020,12:30,1017,447
13-05-2020,13:00,1005,454
13-05-2020,13:30,974,454
13-05-2020,14:00,1082,444
13-05-2020,14:30,987,449
13-05-2020,15:00,990,453
13-05-2020,15:30,1029,454
13-05-2020,16:00,1024,456
13-05-2020,16:30,1033,449
13-05-2020,17:00,649,454
13-05-2020,17:30,723,449
13-05-2020,18:00,741,459
13-05-2020,18:30,669,458
13-05-2020,19:00,663,455
13-05-2020,19:30,670,452
13-05-2020,20:00,703,461
13-05-2020,20:30,678,449
13-05-2020,21:00,695,450
13-05-2020,21:30,671,443
13-05-2020,22:00,717,453
13-05-2020,22:30,731,459
13-05-2020,23:00,698,458
13-05-2020,23:30,689,462
14-05-2020,00:00,558,330
14-05-2020,00:30,559,346
14-05-2020,01:00,527,343
14-05-2020,01:30,569,343
14-05-2020,02:00,607,339
14-05-2020,02:30,533,345
14-05-2020,03:00,549,340
14-05-2020,03:30,546,339
14-05-2020,04:00,529,345
14-05-2020,04:30,540,340
14-05-2020,05:00,570,338
14-05-2020,05:30,533,348
14-05-2020,06:00,575,341
14-05-2020,06:30,536,344
14-05-2020,07:00,545,346
14-05-2020,07:30,592,334
14-05-2020,08:00,525,330
14-05-2020,08:30,530,334
14-05-2020,09:00,548,346
14-05-2020,09:30,565,346
14-05-2020,10:00,817,345
14-05-2020,10:30,817,337
14-05-2020,11:00,831,342
14-05-2020,11:30,838,334
14-05-2020,12:00,824,349
14-05-2020,12:30,804,336
14-05-2020,13:00,859,344
14-05-2020,13:30,844,340
14-05-2020,14:00,873,346
14-05-2020,14:30,840,342
14-05-2020,15:00,815,332
14-05-2020,15:30,877,333
14-05-2020,16:00,857,342
14-05-2020,16:30,867,349
14-05-2020,17:00,535,332
14-05-2020,17:30,525,341
14-05-2020,18:00,531,345
14-05-2020,18:30,515,331
14-05-2020,19:00,572,340
14-05-2020,19:30,576,333
14-05-2020,20:00,590,346
14-05-2020,20:30,569,337
14-05-2020,21:00,556,341
14-05-2020,21:30,575,334
14-05-2020,22:00,570,340
14-05-2020,22:30,555,335
14-05-2020,23:00,543,336
14-05-2020,23:30,592,344
15-05-2020,00:00,537,342
15-05-2020,00:30,535,347
15-05-2020,01:00,575,349
15-05-2020,01:30,531,343
15-05-2020,02:00,564,361
15-05-2020,02:30,533,344
15-05-2020,03:00,554,359
15-05-2020,03:30,546,353
15-05-2020,04:00,541,344
15-05-2020,04:30,545,344
15-05-2020,05:00,537,344
15-05-2020,05:30,556,348
15-05-2020,06:00,533,359
15-05-2020,06:30,550,350
15-05-2020,07:00,545,353
15-05-2020,07:30,573,347
15-05-2020,08:00,540,349
15-05-2020,08:30,526,360
15-05-2020,09:00,565,359
15-05-2020,09:30,531,351
15-05-2020,10:00,898,357
15-05-2020,10:30,810,350
15-05-2020,11:00,781,345
15-05-2020,11:30,818,360
15-05-2020,12:00,778,348
15-05-2020,12:30,756,356
15-05-2020,13:00,817,352
15-05-2020,13:30,789,342
15-05-2020,14:00,811,349
15-05-2020,14:30,841,360
15-05-2020,15:00,838,345
15-05-2020,15:30,879,348
15-05-2020,16:00,817,350
15-05-2020,16:30,825,361
15-05-2020,17:00,533,344
15-05-2020,17:30,563,354
15-05-2020,18:00,553,359
15-05-2020,18:30,512,343
15-05-2020,19:00,545,361
15-05-2020,19:30,522,345
15-05-2020,20:00,550,346
15-05-2020,20:30,561,356
15-05-2020,21:00,532,361
15-05-2020,21:30,541,350
15-05-2020,22:00,561,343
15-05-2020,22:30,550,343
15-05-2020,23:00,554,351
15-05-2020,23:30,513,357
16-05-2020,00:00,323,391
16-05-2020,00:30,294,393
16-05-2020,01:00,327,399
16-05-2020,01:30,332,399
16-05-2020,02:00,309,390
16-05-2020,02:30,340,384
16-05-2020,03:00,310,400
16-05-2020,03:30,301,386
16-05-2020,04:00,346,395
16-05-2020,04:30,331,395
16-05-2020,05:00,319,387
16-05-2020,05:30,323,386
16-05-2020,06:00,313,396
16-05-2020,06:30,307,401
16-05-2020,07:00,314,395
16-05-2020,07:30,321,402
16-05-2020,08:00,306,393
16-05-2020,08:30,334,384
16-05-2020,09:00,333,389
16-05-2020,09:30,355,402
16-05-2020,10:00,419,396
16-05-2020,10:30,425,402
16-05-2020,11:00,364,385
16-05-2020,11:30,391,397
16-05-2020,12:00,400,401
16-05-2020,12:30,378,384
16-05-2020,13:00,448,401
16-05-2020,13:30,396,386
16-05-2020,14:00,385,390
16-05-2020,14:30,381,392
16-05-2020,15:00,380,384
16-05-2020,15:30,350,389
16-05-2020,16:00,393,386
16-05-2020,16:30,378,393
16-05-2020,17:00,339,396
16-05-2020,17:30,353,393
16-05-2020,18:00,308,394
16-05-2020,18:30,339,396
16-05-2020,19:00,320,400
16-05-2020,19:30,312,386
16-05-2020,20:00,314,385
16-05-2020,20:30,313,395
16-05-2020,21:00,333,387
16-05-2020,21:30,290,396
16-05-2020,22:00,336,390
16-05-2020,22:30,318,399
16-05-2020,23:00,302,399
16-05-2020,23:30,333,392
17-05-2020,00:00,372,336
17-05-2020,00:30,378,339
17-05-2020,01:00,378,333
17-05-2020,01:30,353,345
17-05-2020,02:00,359,339
17-05-2020,02:30,374,331
17-05-2020,03:00,360,329
17-05-2020,03:30,393,342
17-05-2020,04:00,367,327
17-05-2020,04:30,343,334
17-05-2020,05:00,367,340
17-05-2020,05:30,403,342
17-05-2020,06:00,385,340
17-05-2020,06:30,342,332
17-05-2020,07:00,341,335
17-05-2020,07:30,361,340
17-05-2020,08:00,362,338
17-05-2020,08:30,367,326
17-05-2020,09:00,372,345
17-05-2020,09:30,394,334
17-05-2020,10:00,401,334
17-05-2020,10:30,443,326
17-05-2020,11:00,421,340
17-05-2020,11:30,441,337
17-05-2020,12:00,428,337
17-05-2020,12:30,444,344
17-05-2020,13:00,449,327
17-05-2020,13:30,459,338
17-05-2020,14:00,460,342
17-05-2020,14:30,441,343
17-05-2020,15:00,441,339
17-05-2020,15:30,433,337
17-05-2020,16:00,471,339
17-05-2020,16:30,456,335
17-05-2020,17:00,383,326
17-05-2020,17:30,344,339
17-05-2020,18:00,387,331
17-05-2020,18:30,384,336
17-05-2020,19:00,358,334
17-05-2020,19:30,355,338
17-05-2020,20:00,353,331
17-05-2020,20:30,379,330
17-05-2020,21:00,353,343
17-05-2020,21:30,351,327
17-05-2020,22:00,380,336
17-05-2020,22:30,365,334
17-05-2020,23:00,353,337
17-05-2020,23:30,396,343
18-05-2020,00:00,682,339
18-05-2020,00:30,698,343
18-05-2020,01:00,686,339
18-05-2020,01:30,683,334
18-05-2020,02:00,664,332
18-05-2020,02:30,688,329
18-05-2020,03:00,658,330
18-05-2020,03:30,723,338
18-05-2020,04:00,663,334
18-05-2020,04:30,654,342
18-05-2020,05:00,661,346
18-05-2020,05:30,688,338
18-05-2020,06:00,657,345
18-05-2020,06:30,654,338
18-05-2020,07:00,641,346
18-05-2020,07:30,716,329
18-05-2020,08:00,653,339
18-05-2020,08:30,691,345
18-05-2020,09:00,702,339
18-05-2020,09:30,652,334
18-05-2020,10:00,954,337
18-05-2020,10:30,983,338
18-05-2020,11:00,1045,342
18-05-2020,11:30,1025,330
18-05-2020,12:00,1018,333
18-05-2020,12:30,1033,332
18-05-2020,13:00,1064,330
18-05-2020,13:30,1007,342
18-05-2020,14:00,982,345
18-05-2020,14:30,1078,335
18-05-2020,15:00,1052,330
18-05-2020,15:30,1050,344
18-05-2020,16:00,997,346
18-05-2020,16:30,998,331
18-05-2020,17:00,700,334
18-05-2020,17:30,689,335
18-05-2020,18:00,689,334
18-05-2020,18:30,648,342
18-05-2020,19:00,693,339
18-05-2020,19:30,643,337
18-05-2020,20:00,691,330
18-05-2020,20:30,658,329
18-05-2020,21:00,666,335
18-05-2020,21:30,653,332
18-05-2020,22:00,637,347
18-05-2020,22:30,683,330
18-05-2020,23:00,675,338
18-05-2020,23:30,686,335
19-05-2020,00:00,554,415
19-05-2020,00:30,535,403
19-05-2020,01:00,585,407
19-05-2020,01:30,549,417
19-05-2020,02:00,534,406
19-05-2020,02:30,563,418
19-05-2020,03:00,546,413
19-05-2020,03:30,542,405
19-05-2020,04:00,510,413
19-05-2020,04:30,545,412
19-05-2020,05:00,554,406
19-05-2020,05:30,575,418
19-05-2020,06:00,540,416
19-05-2020,06:30,550,416
19-05-2020,07:00,545,406
19-05-2020,07:30,556,421
19-05-2020,08:00,610,416
19-05-2020,08:30,518,410
19-05-2020,09:00,533,419
19-05-2020,09:30,540,418
19-05-2020,10:00,831,418
19-05-2020,10:30,820,419
19-05-2020,11:00,862,408
19-05-2020,11:30,805,416
19-05-2020,12:00,850,406
19-05-2020,12:30,839,421
19-05-2020,13:00,811,411
19-05-2020,13:30,842,406
19-05-2020,14:00,815,403
19-05-2020,14:30,814,409
19-05-2020,15:00,835,412
19-05-2020,15:30,783,410
19-05-2020,16:00,836,407
19-05-2020,16:30,878,410
19-05-2020,17:00,572,418
19-05-2020,17:30,578,418
19-05-2020,18:00,577,421
19-05-2020,18:30,574,408
19-05-2020,19:00,599,422
19-05-2020,19:30,543,409
19-05-2020,20:00,552,421
19-05-2020,20:30,539,412
19-05-2020,21:00,580,406
19-05-2020,21:30,536,404
19-05-2020,22:00,540,420
19-05-2020,22:30,529,405
19-05-2020,23:00,555,416
19-05-2020,23:30,562,422
20-05-2020,00:00,533,358
20-05-2020,00:30,534,353
20-05-2020,01:00,542,350
20-05-2020,01:30,523,354
20-05-2020,02:00,497,348
20-05-2020,02:30,521,356
20-05-2020,03:00,549,341
20-05-2020,03:30,521,347
20-05-2020,04:00,537,355
20-05-2020,04:30,539,346
20-05-2020,05:00,553,349
20-05-2020,05:30,529,349
20-05-2020,06:00,522,346
20-05-2020,06:30,522,348
20-05-2020,07:00,551,343
20-05-2020,07:30,564,346
20-05-2020,08:00,578,351
20-05-2020,08:30,528,346
20-05-2020,09:00,542,351
20-05-2020,09:30,529,343
20-05-2020,10:00,802,357
20-05-2020,10:30,824,346
20-05-2020,11:00,780,353
20-05-2020,11:30,789,353
20-05-2020,12:00,800,347
20-05-2020,12:30,786,353
20-05-2020,13:00,816,357
20-05-2020,13:30,806,344
20-05-2020,14:00,823,360
20-05-2020,14:30,827,356
20-05-2020,15:00,797,347
20-05-2020,15:30,830,341
20-05-2020,16:00,776,346
20-05-2020,16:30,826,353
20-05-2020,17:00,571,342
20-05-2020,17:30,559,351
20-05-2020,18:00,561,346
20-05-2020,18:30,531,350
20-05-2020,19:00,554,354
20-05-2020,19:30,526,356
20-05-2020,20:00,537,354
20-05-2020,20:30,520,345
20-05-2020,21:00,552,360
20-05-2020,21:30,526,358
20-05-2020,22:00,548,350
20-05-2020,22:30,558,357
20-05-2020,23:00,530,359
20-05-2020,23:30,554,354
21-05-2020,00:00,666,389
21-05-2020,00:30,645,379
21-05-2020,01:00,653,396
21-05-2020,01:30,692,396
21-05-2020,02:00,611,383
21-05-2020,02:30,694,384
21-05-2020,03:00,632,384
21-05-2020,03:30,646,393
21-05-2020,04:00,609,395
21-05-2020,04:30,640,379
21-05-2020,05:00,635,396
21-05-2020,05:30,633,386
21-05-2020,06:00,670,381
21-05-2020,06:30,620,391
21-05-2020,07:00,662,379
21-05-2020,07:30,659,393
21-05-2020,08:00,639,377
21-05-2020,08:30,646,384
21-05-2020,09:00,630,392
21-05-2020,09:30,687,377
21-05-2020,10:00,1011,394
21-05-2020,10:30,961,378
21-05-2020,11:00,956,392
21-05-2020,11:30,977,389
21-05-2020,12:00,939,382
21-05-2020,12:30,958,389
21-05-2020,13:00,957,393
21-05-2020,13:30,946,377
21-05-2020,14:00,996,380
21-05-2020,14:30,953,392
21-05-2020,15:00,956,392
21-05-2020,15:30,925,390
21-05-2020,16:00,885,386
21-05-2020,16:30,984,388
21-05-2020,17:00,644,390
21-05-2020,17:30,616,393
21-05-2020,18:00,660,380
21-05-2020,18:30,676,394
21-05-2020,19:00,626,394
21-05-2020,19:30,697,380
21-05-2020,20:00,634,387
21-05-2020,20:30,697,394
21-05-2020,21:00,674,396
21-05-2020,21:30,683,390
21-05-2020,22:00,635,379
21-05-2020,22:30,665,391
21-05-2020,23:00,665,383
21-05-2020,23:30,711,383
22-05-2020,00:00,549,356
22-05-2020,00:30,558,370
22-05-2020,01:00,549,363
22-05-2020,01:30,634,368
22-05-2020,02:00,560,368
22-05-2020,02:30,599,373
22-05-2020,03:00,519,370
22-05-2020,03:30,551,369
22-05-2020,04:00,559,367
22-05-2020,04:30,528,369
22-05-2020,05:00,539,365
22-05-2020,05:30,544,366
22-05-2020,06:00,573,367
22-05-2020,06:30,578,369
22-05-2020,07:00,567,368
22-05-2020,07:30,578,369
22-05-2020,08:00,544,358
22-05-2020,08:30,607,361
22-05-2020,09:00,539,364
22-05-2020,09:30,574,365
22-05-2020,10:00,849,375
22-05-2020,10:30,836,365
22-05-2020,11:00,824,375
22-05-2020,11:30,879,357
22-05-2020,12:00,858,375
22-05-2020,12:30,830,358
22-05-2020,13:00,839,367
22-05-2020,13:30,830,375
22-05-2020,14:00,864,361
22-05-2020,14:30,891,357
22-05-2020,15:00,870,375
22-05-2020,15:30,830,365
22-05-2020,16:00,857,357
22-05-2020,16:30,869,364
22-05-2020,17:00,548,360
22-05-2020,17:30,574,373
22-05-2020,18:00,572,358
22-05-2020,18:30,562,362
22-05-2020,19:00,522,374
22-05-2020,19:30,560,360
22-05-2020,20:00,568,357
22-05-2020,20:30,572,360
22-05-2020,21:00,602,361
22-05-2020,21:30,602,369
22-05-2020,22:00,572,369
22-05-2020,22:30,563,362
22-05-2020,23:00,558,372
22-05-2020,23:30,574,368
23-05-2020,00:00,371,434
23-05-2020,00:30,347,429
23-05-2020,01:00,355,430
23-05-2020,01:30,329,426
23-05-2020,02:00,368,427
23-05-2020,02:30,342,443
23-05-2020,03:00,337,441
23-05-2020,03:30,330,445
23-05-2020,04:00,344,428
23-05-2020,04:30,352,432
23-05-2020,05:00,347,440
23-05-2020,05:30,364,436
23-05-2020,06:00,354,439
23-05-2020,06:30,362,435
23-05-2020,07:00,385,434
23-05-2020,07:30,357,433
23-05-2020,08:00,343,432
23-05-2020,08:30,320,438
23-05-2020,09:00,367,437
23-05-2020,09:30,344,440
23-05-2020,10:00,412,440
23-05-2020,10:30,413,434
23-05-2020,11:00,442,426
23-05-2020,11:30,464,436
23-05-2020,12:00,405,434
23-05-2020,12:30,379,440
23-05-2020,13:00,443,445
23-05-2020,13:30,423,428
23-05-2020,14:00,425,433
23-05-2020,14:30,387,436
23-05-2020,15:00,403,445
23-05-2020,15:30,420,432
23-05-2020,16:00,415,439
23-05-2020,16:30,443,438
23-05-2020,17:00,337,437
23-05-2020,17:30,355,426
23-05-2020,18:00,332,429
23-05-2020,18:30,347,443
23-05-2020,19:00,330,432
23-05-2020,19:30,326,431
23-05-2020,20:00,361,440
23-05-2020,20:30,377,434
23-05-2020,21:00,329,445
23-05-2020,21:30,386,440
23-05-2020,22:00,345,433
23-05-2020,22:30,367,429
23-05-2020,23:00,352,428
23-05-2020,23:30,436,428
24-05-2020,00:00,382,403
24-05-2020,00:30,387,409
24-05-2020,01:00,381,394
24-05-2020,01:30,364,399
24-05-2020,02:00,413,402
24-05-2020,02:30,356,399
24-05-2020,03:00,375,405
24-05-2020,03:30,373,402
24-05-2020,04:00,413,397
24-05-2020,04:30,369,407
24-05-2020,05:00,418,401
24-05-2020,05:30,387,401
24-05-2020,06:00,385,403
24-05-2020,06:30,376,397
24-05-2020,07:00,377,398
24-05-2020,07:30,386,406
24-05-2020,08:00,406,401
24-05-2020,08:30,387,395
24-05-2020,09:00,380,391
24-05-2020,09:30,340,395
24-05-2020,10:00,485,398
24-05-2020,10:30,461,403
24-05-2020,11:00,515,402
24-05-2020,11:30,455,406
24-05-2020,12:00,455,406
24-05-2020,12:30,493,397
24-05-2020,13:00,448,400
24-05-2020,13:30,449,392
24-05-2020,14:00,433,395
24-05-2020,14:30,510,390
24-05-2020,15:00,419,406
24-05-2020,15:30,481,396
24-05-2020,16:00,466,403
24-05-2020,16:30,430,402
24-05-2020,17:00,380,404
24-05-2020,17:30,396,401
24-05-2020,18:00,417,395
